web-scraper-order,web-scraper-start-url,handle,name,content,replies,retweets,favorites,unix_timestamp,published_date,url,
"1556485398-7466","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@robkroese","Robert Kroese","Oh, look, the left has discovered that gun control is racist https://twitter.com/cjane87/status/993144842304872449 …","2","7","21","1525631331000","11:28 AM - 6 May 2018","/robkroese/status/993195906257301505","null"
"1556485398-7425","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@AP4Liberty","Austin Petersen","While @HawleyMO was advocating to ""move quickly"" to ban firearms accessories, and saying he was open to other gun control measures as well, I was in the Missouri capitol in front of an army of @MomsDemand gun grabbers arguing to get rid of dangerous gun-free zones. #MOSen pic.twitter.com/nlRhwhJtyK","8","36","98","1525711892000","9:51 AM - 7 May 2018","/AP4Liberty/status/993533804596858882","null"
"1556485398-7490","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@Olivier1Schmitt","Olivier Schmitt","Firm wording and appropriate reaction after Trump’s latest ignominious statements. « Gun violence stats do not indicate that a change in FR’s gun control policies would be appropriate. The free circulation of guns in society is no protection against terrorism » https://twitter.com/gerardaraud/status/992843655584079878 …","1","3","9","1525608851000","5:14 AM - 6 May 2018","/Olivier1Schmitt/status/993101616793473024","null"
"1556485398-7431","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@FoxNews","Fox News","Illinois counties form 'sanctuaries' for gun owners to thwart state's push for gun control https://fxn.ws/2KDSWWe","50","169","528","1525698513000","6:08 AM - 7 May 2018","/FoxNews/status/993477689012097024","null"
"1556485398-7686","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@The2ndA","IИFЯIИGΞD #𝕄𝔸𝔾𝔸v̲e̲t̲e̲r̲a̲n̲  🇺🇸","Maybe the left needs to understand that if they focus on ""crime control"", we will actually join them in their efforts, especially to get illegal guns out of the hands of thugs, terrorists and... https://www.americas1stfreedom.org/articles/2018/5/2/gun-control-wont-stop-crime/ …","","20","27","1525354005000","6:26 AM - 3 May 2018","/The2ndA/status/992032717041741824","null"
"1556485398-7628","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@Well_Regulated_","WellRegulatedMilitia","A member of our well regulated militia uses a gun to murder his neighbor during a fight. After the murder, he called both 911 and a local pest control company to report what he had done. http://www.dispatch.com/news/20180503/west-side-man-called-911-and-pest-control-company-after-fatally-shooting-neighbor …","3","44","34","1525443595000","7:19 AM - 4 May 2018","/Well_Regulated_/status/992408485760561153","null"
"1556485398-7725","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@JohnRLottJr","John R Lott Jr.","Dick’s Sporting Goods Hired Three Gun Control Lobbyists In April
https://thefederalist.com/2018/05/02/dicks-sporting-goods-hired-four-democrat-gun-control-lobbyists-april-records-show/ …","49","83","89","1525277911000","9:18 AM - 2 May 2018","/JohnRLottJr/status/991713554620350464","null"
"1556485398-7647","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@erinscafe","Scafe for America","I like that Dick’s knows we don’t believe they’re actually doing anything, so they have to keep taking bigger steps in support of gun control to convince us. 

Watch Dick’s accidentally solve America’s gun problem because we all thought they were lying. https://twitter.com/thehill/status/992259040259407872 …","2","23","146","1525409076000","9:44 PM - 3 May 2018","/erinscafe/status/992263700399575044","null"
"1556485398-7660","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@EmilyMiller","Emily Miller","I’ll be on your TV tonight from Dallas for NRA meeting. Talking gun control protests, Trump speech, midterm politics and more with @ShannonBream @foxnewsnight 11:30pm ET/10:30pm CT. #NRAAM2018","8","19","100","1525387110000","3:38 PM - 3 May 2018","/EmilyMiller/status/992171568972337154","null"
"1556485398-7581","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@BreitbartNews","Breitbart News","Broke: Gun Control
Woke: Knife Control
Bespoke: Peeler Control https://trib.al/boldeDD","26","79","176","1525479565000","5:19 PM - 4 May 2018","/BreitbartNews/status/992559353017307136","null"
"1556485398-7765","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@LibertyHangout","Liberty Hangout","We were threatened with arrest at Kent State University for memorializing the 100 million victims of communism in a free speech zone. Meanwhile gun control advocates get away with assaulting students for supporting the 2nd amendment on this campus. pic.twitter.com/e3fNqIUs1D","5","60","181","1525189445000","8:44 AM - 1 May 2018","/LibertyHangout/status/991342501389918208","null"
"1556485398-7376","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@CollinRugg","Collin Rugg","Schneiderman was your typical “woman caring, gun control” liberal.

I guess the real reason he wanted to take away guns was so that the women he wanted to rape couldn’t resist him.","8","158","321","1525788736000","7:12 AM - 8 May 2018","/CollinRugg/status/993856113043947526","null"
"1556485398-7545","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@PeterGleick","Peter Gleick","It turns out strong environmental standards and regulations, respect for immigrants, gun control, taxes, and democratic governance may be good for economic health and strength.

California Now World's 5th Largest Economy, Surpassing UK https://nyti.ms/2HOXwTT","3","60","122","1525531117000","7:38 AM - 5 May 2018","/PeterGleick/status/992775580167761920","null"
"1556485398-7780","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@joshpan","Fist of the Heavens","we against building the wall & trying to tighten gun control

but at the same time most of america building forts & shooting each other online rn

url affects the irl brain 

that's cognitive dissonance","9","39","217","1525133521000","5:12 PM - 30 Apr 2018","/joshpan/status/991107940521267200","null"
"1556485398-7453","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@MooPersists","Moola","I no longer live in a California so I can’t vote for Diane Feinstein —but my #shero Feinstein still fights for me.
Her challenger won’t.

Feinstein is FIERCE on women’s rights, gun control & protecting our courts. We need our most powerful senators fighting now more than ever. pic.twitter.com/zAm1yd3KT1","5","53","63","1525650467000","4:47 PM - 6 May 2018","/MooPersists/status/993276170329178112","null"
"1556485398-7426","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@SethGrimmett","Seth Grimmett  🌹","Gun control aside, arguments like these assume that immigrants aren’t human beings. The assumption that people are less human because of their birthplace is extremely problematic but also shockingly common. 32k people liked this. Yikes. https://twitter.com/ryanafournier/status/993185331443879936 …","","9","40","1525711887000","9:51 AM - 7 May 2018","/SethGrimmett/status/993533781985382400","null"
"1556485398-7295","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@HuffPostPol","HuffPost Politics","The results of a HuffPost/YouGov survey complicated the narrative of red-state gun owners on one side and blue-state gun control advocates on the other. http://huffp.st/uxQ8qJr","","11","18","1525887727000","10:42 AM - 9 May 2018","/HuffPostPol/status/994271309306753024","null"
"1556485398-7537","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@dgoins","David Goins","actress / activist Alyssa Milano @NoRA4USA addresses approx 50-100 gathered in downtown #Dallas calling for gun control - few blocks from NRA @AnnualMeetings conference. @wfaapic.twitter.com/0UlPs4JvAT","20","89","306","1525541180000","10:26 AM - 5 May 2018","/dgoins/status/992817787872661504","null"
"1556485398-7351","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@laqerfeld","laqerfeld","abbey lee kershaw invented GUN CONTROL at the met gala 2013 pic.twitter.com/bvztgnj2Oe","","59","159","1525833341000","7:35 PM - 8 May 2018","/laqerfeld/status/994043199529172992","null"
"1556485398-7557","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@FoxNews","Fox News",".@LisaMarieBoothe: ""Democrats run a risk in trying to embrace gun control efforts too much."" pic.twitter.com/yCIU5XBhhM","37","43","174","1525510801000","2:00 AM - 5 May 2018","/FoxNews/status/992690365814591489","null"
"1556485398-7340","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@Taranator1986","Lady Deathstrike ☠ ☠","I feel so bad watching this dumpster fire from Canada....with my gun control, universal healthcare and non bat shit crazy leader and all. I'm really sorry. It's like watching your best friend battle cancer. Your helpless and can just say nice encouraging things","9","14","102","1525866688000","4:51 AM - 9 May 2018","/Taranator1986/status/994183063708946434","null"
"1556485398-7538","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@Felipid__","GrandmasterFelip","I bet half these kids don’t even know what “gun control” is. Y’all know they’re not trying to take away your 2nd amendment right? Gun control just makes the acquisition of a gun take more of a process to make sure the person buying it is an honest person. Pls educate yourselves. https://twitter.com/kaiporterkob/status/991711173602033664 …","","7","20","1525539100000","9:51 AM - 5 May 2018","/Felipid__/status/992809060767444994","null"
"1556485398-7396","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@MeritLaw","S. Lee Merritt, Esq.","We are so paralyzed by notions of what we can’t do in #guncontrol that we refuse to do anything. I don’t know what’s more infuriating, the ever increasing pile of bodies or the pile of shit excuses deployed to justify inaction.","5","34","121","1525743253000","6:34 PM - 7 May 2018","/MeritLaw/status/993665342076538880","null"
"1556485398-7338","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@GunFreeZone","Miguel","Feel free to share #GunControl #gunsense #NRA pic.twitter.com/jsnekDkEVy","1","12","29","1525873527000","6:45 AM - 9 May 2018","/GunFreeZone/status/994211748352839681","null"
"1556485398-7784","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@Nukepro77","Fresh Energy","My answer to I believe only certain handguns and certain hunting rifles (for sport) should be allowed. Also a maximum of 2 guns per household. What are some counter arguments to gun control? https://www.quora.com/I-believe-only-certain-handguns-and-certain-hunting-rifles-for-sport-should-be-allowed-Also-a-maximum-of-2-guns-per-household-What-are-some-counter-arguments-to-gun-control/answer/NukePro-Stock?share=03bd6052 …","","","1","1525133350000","5:09 PM - 30 Apr 2018","/Nukepro77/status/991107223295287297","null"
"1556485398-7656","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@PhyllisSchlafly","Phyllis Schlafly Eagles","The United States is 3rd in murders throughout world. If you remove
1) Chicago
2) Detroit
3) Washington DC
4) St Louis
5) New Orleans
the United States is then 189th out of 193 countries in the entire world. Also, all 5 cities have STRICT Gun Control Laws.
http://bit.ly/2GuBcLj pic.twitter.com/qYIf92SvEd","9","120","131","1525396871000","6:21 PM - 3 May 2018","/PhyllisSchlafly/status/992212510886580229","null"
"1556485398-7779","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@ADeMaria215","Amanda DeMaria","More impressed than ever by @RichLazerPHL at the @DelcoGunSense Forum on Gun Policy. Also inspired by the event’s attendance. Grateful for engaged citizens! #GunSense #GunControl #PA05pic.twitter.com/gVNpcyDOU6","","3","5","1525133747000","5:15 PM - 30 Apr 2018","/ADeMaria215/status/991108887632859136","null"
"1556485398-7496","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@Texan2A","Texas gun lover","In the next 6 months till the midterm elections we must fight hard and do everything we can to keep Texas red and keep the GOP in control of congress and we must defeat the democrats,the left and the gun grabbers #KeepTexasRed #Redwaverising#2ADefenders.","6","59","88","1525584244000","10:24 PM - 5 May 2018","/Texan2A/status/992998409580707840","null"
"1556485398-7427","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@billboardhiphop","billboard hip-hop","Childish Gambino's ""This Is America"" is a stunning statement on brutality and gun control http://blbrd.cm/n25H2T pic.twitter.com/pVLei6SKEv","4","86","397","1525707605000","8:40 AM - 7 May 2018","/billboardhiphop/status/993515825008136192","null"
"1556485398-7334","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-05-01%20until%3A2018-05-10&src=typd&lang=en","@pacelattin","pesach 'pace' lattin","What does this have to do with ""gun control?""

I thought you guys were a gun organization?

Why are you supporting Russia?","1","10","23","1525883436000","9:30 AM - 9 May 2018","/pacelattin/status/994253313272037376","null"
